date,time,tick_price,volume,open_interest
20230719,10:02:23,1157.15,50,50
20230719,12:53:50,1314.95,100,50
20230719,14:25:25,1320.0,50,150
20230719,15:08:51,1320.0,50,200
20230720,11:47:13,1306.9,1,200
20230720,11:47:13,1306.9,50,200
20230720,11:49:13,1310.9,50,200
20230720,12:07:28,1310.9,50,200
20230720,13:01:20,1289.9,50,200
20230720,13:51:22,1289.9,50,250
20230720,14:20:01,1250.05,50,300
20230720,14:20:12,1250.0,50,300
20230720,14:26:00,1248.0,50,350
20230720,14:37:20,1245.0,50,400
20230720,14:42:54,1245.0,50,450
20230720,14:45:24,1245.0,50,500
20230720,14:55:30,1238.0,50,550
20230721,10:06:11,1245.0,1,600
20230721,10:06:11,1245.0,50,600
20230721,10:16:19,1293.4,50,650
20230721,10:46:05,1293.4,50,700
20230721,10:51:48,1260.05,50,750
20230721,11:43:59,1275.0,50,800
20230721,11:59:46,1272.0,50,800
20230721,12:07:52,1257.45,50,800
20230721,13:21:12,1260.0,50,800
20230721,13:30:11,1260.0,50,850
20230721,13:35:05,1250.0,50,900
20230721,13:36:09,1245.0,50,950
20230721,13:47:45,1250.0,50,1000
20230721,14:01:42,1245.0,50,1050
20230721,14:02:01,1230.0,450,1050
20230721,14:02:10,1227.0,50,1050
20230721,14:02:33,1227.0,450,1050
20230721,14:02:48,1227.0,50,1050
20230721,14:03:54,1245.0,250,2100
20230721,14:05:30,1245.0,200,2100
20230721,14:05:41,1252.65,50,2100
20230721,14:45:49,1252.0,50,2550
20230724,09:28:56,1286.0,1,2550
20230724,09:28:56,1286.0,50,2550
20230724,14:16:28,1260.0,50,2500
20230725,11:52:22,1255.05,1,2550
20230725,11:52:22,1255.05,50,2550
20230725,12:04:04,1255.05,50,2600
20230725,13:05:11,1230.1,50,2650
20230725,15:12:20,1230.1,50,2700
20230725,15:13:11,1230.05,50,2750
20230725,15:13:27,1230.0,50,2750
20230725,15:16:37,1200.0,150,2850
20230725,15:25:14,1200.0,100,3000
20230726,09:48:58,1217.25,1,3100
20230726,09:48:58,1217.3,100,3100
20230726,10:27:56,1199.95,50,3050
20230726,10:47:34,1174.0,200,3050
20230726,11:30:11,1174.0,50,3200
20230726,11:56:33,1201.9,50,3200
20230726,13:23:13,1182.0,50,3200
20230727,10:40:20,1199.95,1,3250
20230727,10:40:20,1199.95,50,3250
20230727,11:08:51,1175.0,100,3300
20230727,11:32:37,1175.0,100,3350
20230727,12:57:07,1200.0,50,3450
20230727,13:11:28,1189.0,50,3500
20230727,14:52:21,1189.05,50,3550
20230727,15:15:04,1200.0,50,3600
20230727,15:15:09,1199.95,50,3600
20230727,15:17:45,1175.0,200,3650
20230728,14:46:35,1200.0,1,3850
20230728,14:46:35,1200.0,50,3850
20230728,14:46:45,1200.0,50,3850
20230728,15:29:12,1200.0,50,3950
20230731,12:50:37,1196.4,1,4000
20230731,12:50:37,1196.5,150,4000
20230731,12:53:36,1200.0,50,4150
20230731,13:13:44,1210.0,300,4200
20230731,13:31:14,1200.95,100,4500
20230731,14:28:36,1175.0,100,4600
20230731,15:22:45,1175.0,100,4600
20230731,15:23:54,1187.85,50,4600
20230731,15:26:52,1180.0,50,4750
20230731,15:27:03,1180.0,50,4750
20230731,15:29:23,1180.0,50,4850
20230731,15:29:29,1180.0,50,4850
20230801,09:49:05,1193.05,1,4700
20230801,09:49:05,1193.2,1,4700
20230801,09:49:05,1193.0,1,4700
20230801,09:49:05,1193.15,300,4700
20230801,09:49:50,1193.45,100,4700
20230801,09:49:52,1193.15,150,4700
20230801,10:00:04,1193.1,50,5100
20230801,11:38:31,1193.1,50,5150
20230801,12:07:03,1188.0,100,5150
20230801,12:29:58,1200.0,50,5200
20230801,12:30:41,1212.65,50,5250
20230801,12:31:47,1212.65,50,5250
20230801,12:32:21,1210.0,50,5250
20230801,12:32:59,1215.0,50,5250
20230801,12:33:54,1215.0,50,5450
20230801,12:54:02,1215.0,50,5500
20230801,12:54:46,1200.0,50,5550
20230801,12:55:42,1215.0,50,5550
20230801,13:04:45,1215.0,50,5650
20230801,13:05:47,1215.0,50,5650
20230801,13:11:13,1229.95,50,5650
20230801,13:13:46,1229.95,50,5800
20230801,13:15:01,1226.75,50,5800
20230801,13:19:17,1230.0,50,5850
20230801,13:27:48,1230.0,50,5850
20230801,13:28:26,1220.0,50,5850
20230801,13:31:02,1219.6,50,5850
20230801,13:34:24,1219.15,50,5850
20230801,13:37:25,1220.0,50,5850
20230801,13:42:16,1225.0,50,5900
20230801,13:49:23,1220.0,50,5950
20230801,13:54:38,1220.0,50,5950
20230801,13:56:47,1220.0,50,5950
20230801,14:04:44,1220.55,100,5950
20230801,14:07:05,1222.0,50,5950
20230801,14:10:02,1220.0,50,5900
20230801,14:12:49,1220.0,50,5950
20230801,14:20:39,1220.0,50,5950
20230801,14:22:19,1220.0,50,5950
20230801,14:26:38,1220.0,50,6000
20230801,14:40:42,1215.0,50,6000
20230801,14:42:18,1215.0,50,6000
20230801,14:56:55,1230.0,50,6000
20230802,10:01:38,1279.0,1,5400
20230802,10:01:38,1279.0,50,5400
20230802,10:04:13,1282.0,50,5400
20230802,10:05:46,1282.9,50,5450
20230802,10:06:19,1289.0,50,5450
20230802,10:07:10,1289.3,100,5450
20230802,10:08:41,1289.3,50,5550
20230802,10:09:18,1289.95,50,5550
20230802,10:10:14,1289.95,50,5550
20230802,10:10:32,1289.95,50,5550
20230802,10:10:37,1262.85,50,5550
20230802,10:11:30,1289.95,50,5550
20230802,10:11:43,1289.7,50,5750
20230802,10:14:19,1285.0,50,5750
20230802,10:14:35,1288.0,50,5800
20230802,10:14:40,1290.0,50,5800
20230802,10:19:20,1290.0,50,5800
20230802,10:19:54,1295.0,100,5800
20230802,10:23:42,1297.0,50,5900
20230802,10:24:14,1297.0,50,5900
20230802,10:24:32,1282.0,50,5900
20230802,10:25:30,1297.0,50,5900
20230802,10:25:59,1296.0,50,5900
20230802,10:26:10,1296.95,50,5900
20230802,10:36:18,1295.0,50,5900
20230802,10:39:45,1295.0,50,5900
20230802,10:47:14,1295.0,50,5900
20230802,10:48:30,1299.0,50,5900
20230802,10:58:09,1299.0,50,5900
20230802,11:01:13,1298.0,100,5900
20230802,11:01:49,1299.0,50,5900
20230802,11:07:19,1299.0,50,5800
20230802,11:44:20,1312.0,50,5800
20230802,11:46:58,1312.0,50,5850
20230802,12:02:41,1299.75,150,5850
20230802,12:03:08,1290.65,50,5700
20230802,12:41:59,1312.95,50,5650
20230802,12:49:15,1312.95,50,5700
20230802,12:54:24,1313.0,50,5650
20230802,12:54:30,1313.0,100,5650
20230802,12:58:16,1313.0,50,5650
20230802,12:58:36,1306.85,50,5650
20230802,12:59:02,1310.05,50,5650
20230802,13:07:28,1300.6,50,5500
20230802,13:15:54,1300.6,50,5450
20230802,13:23:58,1310.05,50,5450
20230802,13:48:11,1350.0,50,5450
20230802,13:52:50,1350.0,50,5400
20230802,14:36:19,1315.0,50,5400
20230803,09:29:12,1260.0,1,5450
20230803,09:29:12,1260.0,50,5450
20230803,10:56:04,1280.6,150,5500
20230803,11:55:28,1280.0,50,5500
20230803,12:52:59,1316.75,50,5550
20230803,12:57:47,1345.0,50,5600
20230803,13:28:09,1345.0,150,5600
20230803,13:56:59,1335.0,50,5600
20230803,14:22:59,1320.0,50,5600
20230803,15:07:56,1318.0,50,5650
20230803,15:24:59,1290.0,50,5600
20230804,09:34:39,1254.0,1,5600
20230804,09:34:39,1254.0,50,5600
20230804,09:46:16,1284.0,50,5650
20230804,11:05:26,1284.0,50,5700
20230804,11:29:01,1250.0,100,5750
20230804,11:50:04,1250.0,500,5750
20230804,12:07:47,1250.05,50,5750
20230804,12:27:48,1257.2,150,5800
20230804,12:38:09,1260.0,50,5800
20230804,13:03:00,1259.4,100,5850
20230804,13:35:01,1259.4,50,5750
20230804,13:35:08,1262.0,100,5750
20230804,13:35:14,1262.0,50,5750
20230804,14:37:43,1261.0,50,5750
20230804,14:37:55,1260.0,50,5750
20230804,14:38:53,1260.0,50,5750
20230804,14:39:46,1260.05,50,5750
20230804,14:39:52,1260.0,50,5750
20230804,14:40:15,1260.0,50,5750
20230804,15:02:04,1266.05,50,5750
20230807,09:28:54,1266.05,1,5700
20230807,09:28:54,1266.05,100,5700
20230807,09:34:39,1266.05,50,5800
20230807,09:39:53,1266.05,100,5850
20230807,09:49:12,1266.05,50,5850
20230807,10:25:24,1260.0,50,5850
20230807,12:34:34,1245.0,50,5850
20230807,13:18:09,1245.0,50,5850
20230807,13:27:02,1245.0,50,5850
20230807,14:52:50,1225.7,50,5850
20230807,14:53:32,1220.0,50,5850
20230807,14:54:07,1220.0,50,5850
20230807,15:14:45,1217.05,50,5950
20230808,10:06:36,1217.05,1,5900
20230808,10:06:36,1217.05,50,5900
20230808,11:05:27,1219.0,50,5950
20230808,11:16:08,1230.0,50,6000
20230808,11:41:31,1230.7,50,6050
20230808,13:19:54,1230.7,50,6100
20230808,14:45:29,1226.6,50,6100
20230808,14:50:25,1239.15,50,6150
20230809,09:51:48,1291.45,1,6150
20230809,09:51:48,1291.45,50,6150
20230809,10:03:20,1250.0,50,6150
20230809,11:07:12,1250.0,50,6150
20230809,11:30:44,1255.0,100,6150
20230809,12:28:05,1252.95,50,6200
20230809,12:28:51,1270.0,100,6200
20230809,12:28:56,1270.0,50,6200
